source_date,lines,units,orders
2009-12-14,7,100,1
2009-12-14,7,269,1
2009-12-14,8,37,1
2009-12-14,8,63,1
2009-12-14,9,72,1
2009-12-14,9,139,1
2009-12-14,9,184,1
2009-12-14,10,486,1
2009-12-14,11,362,1
2009-12-14,12,124,1
2009-12-14,13,48,1
2009-12-14,13,142,1
2009-12-14,13,184,1
2009-12-14,14,1452,1
2009-12-14,15,158,1
2009-12-14,16,46,1
2009-12-14,16,84,1
2009-12-14,16,101,1
2009-12-14,16,190,1
2009-12-14,17,100,1
2009-12-14,17,480,1
2009-12-14,18,56,1
2009-12-14,18,60,1
2009-12-14,18,67,1
2009-12-14,18,138,1
2009-12-14,19,507,1
2009-12-14,21,158,1
2009-12-14,21,180,1
2009-12-14,23,233,1
2009-12-14,24,195,1
2009-12-14,24,588,1
2009-12-14,25,256,1
2009-12-14,25,332,1
2009-12-14,26,89,1
2009-12-14,27,93,1
2009-12-14,27,346,1
2009-12-14,28,121,1
2009-12-14,29,53,1
2009-12-14,29,338,1
2009-12-14,31,169,1
2009-12-14,33,68,1
2009-12-14,34,90,1
2009-12-14,37,489,1
2009-12-14,39,260,1
2009-12-14,42,268,1
2009-12-14,56,288,1
2009-12-14,57,335,1
2009-12-14,62,896,1
2009-12-14,63,724,1
2009-12-14,64,898,1
2009-12-14,65,343,1
2009-12-14,67,163,1
2009-12-14,67,240,1
2009-12-14,68,452,1
2009-12-14,68,2979,1
2009-12-14,77,928,1
2009-12-14,97,412,1
2009-12-14,105,187,1
2009-12-14,113,20524,1
2009-12-14,447,835,1
2009-12-14,485,856,1
2009-12-14,546,1169,1
2009-12-14,578,1304,1
2009-12-15,1,1,1
2009-12-15,1,2,1
2009-12-15,1,10,1
2009-12-15,1,48,1
2009-12-15,1,144,2
2009-12-15,1,300,2
2009-12-15,1,3000,1
2009-12-15,2,4,1
2009-12-15,2,60,1
2009-12-15,2,64,1
2009-12-15,3,3,1
2009-12-15,3,15,1
2009-12-15,3,16,1
2009-12-15,3,582,1
2009-12-15,4,16,1
2009-12-15,4,43,1
2009-12-15,4,72,1
2009-12-15,4,142,1
2009-12-15,4,1016,1
2009-12-15,5,41,1
2009-12-15,5,110,1
2009-12-15,6,22,1
2009-12-15,6,90,1
2009-12-15,6,164,1
2009-12-15,6,198,1
2009-12-15,6,221,1
2009-12-15,6,338,1
2009-12-15,6,539,1
2009-12-15,6,840,1
2009-12-15,7,22,1
2009-12-15,7,24,1
2009-12-15,7,164,1
2009-12-15,7,258,1
2009-12-15,7,870,1
2009-12-15,8,270,1
2009-12-15,9,49,1
2009-12-15,9,161,1
2009-12-15,9,206,1
2009-12-15,9,261,1
2009-12-15,9,400,1
2009-12-15,9,1016,1
2009-12-15,10,276,1
2009-12-15,11,58,1
2009-12-15,11,72,1
2009-12-15,11,83,1
2009-12-15,11,138,1
2009-12-15,11,158,1
2009-12-15,11,224,1
2009-12-15,11,856,1
2009-12-15,12,72,1
2009-12-15,12,201,1
2009-12-15,13,60,1
2009-12-15,13,228,1
2009-12-15,13,270,1
2009-12-15,15,45,1
2009-12-15,15,78,1
2009-12-15,15,121,1
2009-12-15,15,140,1
2009-12-15,16,70,1
2009-12-15,16,239,1
2009-12-15,16,280,1
2009-12-15,16,676,1
2009-12-15,17,202,1
2009-12-15,18,180,1
2009-12-15,19,139,1
2009-12-15,19,146,1
2009-12-15,19,156,1
2009-12-15,19,204,1
2009-12-15,20,158,1
2009-12-15,20,189,1
2009-12-15,20,217,1
2009-12-15,21,364,1
2009-12-15,24,841,1
2009-12-15,24,1086,1
2009-12-15,25,90,1
2009-12-15,26,448,1
2009-12-15,27,245,1
2009-12-15,27,381,1
2009-12-15,28,209,1
2009-12-15,31,60,1
2009-12-15,31,176,1
2009-12-15,34,62,1
2009-12-15,34,152,1
2009-12-15,36,185,1
2009-12-15,39,327,1
2009-12-15,41,320,1
2009-12-15,41,1116,1
2009-12-15,50,69,1
2009-12-15,50,293,1
2009-12-15,52,84,1
2009-12-15,58,638,1
2009-12-15,63,361,1
2009-12-15,70,225,1
2009-12-15,72,200,1
2009-12-15,79,438,1
2009-12-15,341,546,1
2009-12-16,1,1,1
2009-12-16,1,12,1
2009-12-16,1,24,1
2009-12-16,1,128,1
2009-12-16,2,2,1
2009-12-16,2,212,1
2009-12-16,3,26,2
2009-12-16,3,44,1
2009-12-16,4,58,1
2009-12-16,5,52,1
2009-12-16,5,55,1
2009-12-16,5,80,1
2009-12-16,5,291,1
2009-12-16,5,378,1
2009-12-16,6,44,1
2009-12-16,6,116,1
2009-12-16,6,132,1
2009-12-16,7,13,1
2009-12-16,7,47,1
2009-12-16,8,131,1
2009-12-16,9,9,1
2009-12-16,9,56,1
2009-12-16,9,112,1
2009-12-16,9,131,1
2009-12-16,9,336,1
2009-12-16,9,400,1
2009-12-16,10,14,1
2009-12-16,10,61,1
2009-12-16,10,166,1
2009-12-16,10,418,1
2009-12-16,10,526,1
2009-12-16,11,58,1
2009-12-16,11,75,1
2009-12-16,11,154,1
2009-12-16,11,161,1
2009-12-16,11,299,1
2009-12-16,11,306,1
2009-12-16,12,16,1
2009-12-16,12,82,1
2009-12-16,12,150,1
2009-12-16,12,238,1
2009-12-16,12,480,1
2009-12-16,12,1660,1
2009-12-16,13,63,1
2009-12-16,13,99,1
2009-12-16,13,225,1
2009-12-16,14,79,1
2009-12-16,14,100,1
2009-12-16,14,230,1
2009-12-16,15,32,1
2009-12-16,15,95,1
2009-12-16,15,147,1
2009-12-16,15,273,1
2009-12-16,15,456,1
2009-12-16,16,113,1
2009-12-16,16,119,1
2009-12-16,16,123,1
2009-12-16,16,384,1
2009-12-16,18,18,1
2009-12-16,18,39,1
2009-12-16,18,141,1
2009-12-16,18,159,1
2009-12-16,18,209,1
2009-12-16,19,60,1
2009-12-16,19,157,1
2009-12-16,20,475,1
2009-12-16,21,168,1
2009-12-16,21,296,1
2009-12-16,21,1108,1
2009-12-16,22,324,1
2009-12-16,23,197,1
2009-12-16,23,365,1
2009-12-16,27,263,1
2009-12-16,28,28,1
2009-12-16,31,597,1
2009-12-16,32,145,1
2009-12-16,32,201,1
2009-12-16,33,67,1
2009-12-16,36,197,1
2009-12-16,37,360,1
2009-12-16,38,239,1
2009-12-16,40,568,1
2009-12-16,42,60,1
2009-12-16,44,153,1
2009-12-16,46,1086,1
2009-12-16,49,408,1
2009-12-16,50,311,1
2009-12-16,51,296,1
2009-12-16,52,203,1
2009-12-16,56,100,1
2009-12-16,58,251,1
2009-12-16,62,977,1
2009-12-16,69,187,1
2009-12-16,74,1628,1
2009-12-16,412,743,1
2009-12-16,479,929,1
2009-12-16,497,965,1
2009-12-17,1,1,1
2009-12-17,1,2,2
2009-12-17,1,3,1
2009-12-17,1,4,2
2009-12-17,1,48,1
2009-12-17,2,2,3
2009-12-17,2,3,1
2009-12-17,2,34,1
2009-12-17,3,4,1
2009-12-17,3,5,1
2009-12-17,3,44,1
2009-12-17,3,60,1
2009-12-17,3,576,1
2009-12-17,4,5,1
2009-12-17,4,6,1
2009-12-17,4,78,1
2009-12-17,4,113,1
2009-12-17,5,11,1
2009-12-17,5,12,1
2009-12-17,5,84,1
2009-12-17,5,190,1
2009-12-17,6,6,1
2009-12-17,6,60,1
2009-12-17,6,96,1
2009-12-17,6,97,1
2009-12-17,6,127,1
2009-12-17,6,130,1
2009-12-17,7,57,1
2009-12-17,7,65,1
2009-12-17,8,12,1
2009-12-17,8,24,1
2009-12-17,8,36,1
2009-12-17,8,52,1
2009-12-17,8,134,1
2009-12-17,8,189,1
2009-12-17,8,212,1
2009-12-17,9,74,1
2009-12-17,9,92,1
2009-12-17,10,106,1
2009-12-17,10,216,1
2009-12-17,11,14,1
2009-12-17,11,50,1
2009-12-17,11,78,1
2009-12-17,11,139,1
2009-12-17,11,176,3
2009-12-17,11,206,1
2009-12-17,11,338,1
2009-12-17,11,358,1
2009-12-17,12,153,1
2009-12-17,13,111,1
2009-12-17,13,142,1
2009-12-17,14,98,1
2009-12-17,14,140,1
2009-12-17,14,192,1
2009-12-17,14,214,1
2009-12-17,14,217,1
2009-12-17,15,137,1
2009-12-17,16,350,1
2009-12-17,16,593,1
2009-12-17,17,62,1
2009-12-17,17,158,1
2009-12-17,19,35,1
2009-12-17,19,368,1
2009-12-17,20,61,1
2009-12-17,21,30,1
2009-12-17,21,52,1
2009-12-17,21,108,1
2009-12-17,21,245,1
2009-12-17,23,682,1
2009-12-17,26,136,1
2009-12-17,26,267,1
2009-12-17,26,326,1
2009-12-17,27,191,1
2009-12-17,28,89,1
2009-12-17,29,621,1
2009-12-17,31,42,1
2009-12-17,31,468,1
2009-12-17,32,54,1
2009-12-17,32,77,1
2009-12-17,32,471,1
2009-12-17,36,186,1
2009-12-17,37,60,1
2009-12-17,37,91,1
2009-12-17,38,119,1
2009-12-17,39,50,1
2009-12-17,40,53,1
2009-12-17,41,47,1
2009-12-17,43,106,1
2009-12-17,44,258,1
2009-12-17,45,139,1
2009-12-17,51,88,1
2009-12-17,52,168,1
2009-12-17,54,936,1
2009-12-17,71,764,1
2009-12-17,74,276,1
2009-12-17,78,408,1
2009-12-17,85,153,1
2009-12-18,1,1,5
2009-12-18,1,4,1
2009-12-18,1,60,1
2009-12-18,2,2,1
2009-12-18,2,312,1
2009-12-18,3,104,1
2009-12-18,4,64,1
2009-12-18,4,168,1
2009-12-18,5,5,1
2009-12-18,5,42,1
2009-12-18,5,60,1
2009-12-18,6,6,1
2009-12-18,6,66,1
2009-12-18,6,170,1
2009-12-18,6,268,1
2009-12-18,7,19,1
2009-12-18,7,25,1
2009-12-18,7,88,1
2009-12-18,8,268,1
2009-12-18,9,59,1
2009-12-18,9,101,1
2009-12-18,9,192,1
2009-12-18,10,41,1
2009-12-18,10,103,1
2009-12-18,10,108,1
2009-12-18,11,26,1
2009-12-18,11,87,1
2009-12-18,12,98,1
2009-12-18,13,20,1
2009-12-18,13,91,1
2009-12-18,14,175,1
2009-12-18,16,36,1
2009-12-18,16,136,1
2009-12-18,17,153,1
2009-12-18,18,140,1
2009-12-18,19,158,1
2009-12-18,20,401,1
2009-12-18,21,250,1
2009-12-18,21,274,1
2009-12-18,22,149,1
2009-12-18,23,138,1
2009-12-18,23,210,1
2009-12-18,23,337,1
2009-12-18,25,219,1
2009-12-18,25,394,1
2009-12-18,27,165,1
2009-12-18,29,127,1
2009-12-18,30,250,1
2009-12-18,33,288,1
2009-12-18,34,388,1
2009-12-18,36,183,1
2009-12-18,36,418,1
2009-12-18,38,416,1
2009-12-18,44,156,1
2009-12-18,45,121,1
2009-12-18,52,147,1
2009-12-18,52,6560,1
2009-12-18,57,156,1
2009-12-18,74,126,1
2009-12-18,89,517,1
2009-12-18,356,671,1
2009-12-18,483,923,1
2009-12-20,1,5,1
2009-12-20,1,24,1
2009-12-20,2,2,1
2009-12-20,3,3,1
2009-12-20,4,43,1
2009-12-20,5,112,1
2009-12-20,5,451,1
2009-12-20,7,450,1
2009-12-20,8,112,1
2009-12-20,11,36,1
2009-12-20,11,381,1
2009-12-20,12,52,1
2009-12-20,13,111,1
2009-12-20,14,189,1
2009-12-20,15,75,1
2009-12-20,16,132,1
2009-12-20,18,303,1
2009-12-20,19,96,1
2009-12-20,20,172,1
2009-12-20,20,180,1
2009-12-20,20,234,1
2009-12-20,21,151,1
2009-12-20,22,133,1
2009-12-20,22,384,1
2009-12-20,25,90,1
2009-12-20,28,49,1
2009-12-20,29,347,1
2009-12-20,30,177,1
2009-12-20,31,271,1
2009-12-20,35,263,1
2009-12-20,36,94,1
2009-12-20,38,144,1
2009-12-20,38,231,1
2009-12-20,45,758,1
2009-12-21,1,1,1
2009-12-21,1,42,1
2009-12-21,1,50,1
2009-12-21,2,2,1
2009-12-21,2,30,1
2009-12-21,2,202,1
2009-12-21,3,3,1
2009-12-21,3,4,2
2009-12-21,3,16,1
2009-12-21,3,120,1
2009-12-21,5,168,1
2009-12-21,5,248,1
2009-12-21,6,9,1
2009-12-21,6,11,1
2009-12-21,7,154,1
2009-12-21,8,57,1
2009-12-21,8,76,1
2009-12-21,8,172,1
2009-12-21,8,203,1
2009-12-21,9,15,1
2009-12-21,11,310,1
2009-12-21,12,22,1
2009-12-21,12,24,1
2009-12-21,12,36,1
2009-12-21,12,180,1
2009-12-21,14,31,1
2009-12-21,14,107,1
2009-12-21,15,135,1
2009-12-21,17,151,1
2009-12-21,18,33,1
2009-12-21,18,362,1
2009-12-21,24,38,1
2009-12-21,24,385,1
2009-12-21,28,204,1
2009-12-21,35,4512,1
2009-12-21,36,62,1
2009-12-21,50,196,1
2009-12-21,65,211,1
2009-12-21,103,195,1
2009-12-22,1,1,2
2009-12-22,1,12,1
2009-12-22,2,2,1
2009-12-22,2,114,1
2009-12-22,3,7,1
2009-12-22,3,14,1
2009-12-22,3,198,1
2009-12-22,4,4,1
2009-12-22,4,8,1
2009-12-22,5,5,1
2009-12-22,5,1026,1
2009-12-22,6,41,1
2009-12-22,6,53,1
2009-12-22,7,7,1
2009-12-22,8,8,2
2009-12-22,8,614,1
2009-12-22,9,43,1
2009-12-22,11,15,1
2009-12-22,13,17,1
2009-12-22,13,33,1
2009-12-22,13,320,1
2009-12-22,16,240,1
2009-12-22,18,35,1
2009-12-22,20,125,1
2009-12-22,20,253,1
2009-12-22,23,8421,1
2009-12-22,25,48,1
2009-12-22,26,32,1
2009-12-22,28,104,1
2009-12-22,33,60,1
2009-12-22,34,47,1
2009-12-22,36,55,1
2009-12-22,42,57,1
2009-12-22,42,68,1
2009-12-22,43,65,1
2009-12-22,45,87,1
2009-12-22,46,247,1
2009-12-22,50,73,1
2009-12-22,54,96,1
2009-12-22,169,229,1
2009-12-22,278,397,1
2009-12-22,315,605,1
2009-12-22,325,561,1
2009-12-23,1,1,4
2009-12-23,1,48,1
2009-12-23,4,4,1
2009-12-23,5,12,1
2009-12-23,6,14,1
2009-12-23,6,140,1
2009-12-23,6,624,1
2009-12-23,7,9,1
2009-12-23,7,16,1
2009-12-23,7,528,1
2009-12-23,10,28,1
2009-12-23,10,364,1
2009-12-23,23,176,1
2009-12-23,24,121,1
2009-12-23,26,32,1
2009-12-23,40,160,1
2009-12-23,103,1058,1
2009-12-23,104,1070,1
2009-12-23,130,180,1
2010-01-04,1,24,1
2010-01-04,1,100,1
2010-01-04,2,26,1
2010-01-04,2,192,1
2010-01-04,2,288,1
2010-01-04,2,400,1
2010-01-04,3,3,1
2010-01-04,6,88,1
2010-01-04,8,18,1
2010-01-04,9,762,1
2010-01-04,14,26,1
2010-01-04,14,56,1
2010-01-04,14,71,1
2010-01-04,14,166,1
2010-01-04,16,2668,1
2010-01-04,18,122,1
2010-01-04,18,3264,1
2010-01-04,24,84,1
2010-01-04,26,229,1
2010-01-04,40,296,1
2010-01-04,42,102,1
2010-01-04,47,114,1
2010-01-04,47,147,1
2010-01-04,49,170,1
2010-01-04,57,131,1
2010-01-04,63,135,1
2010-01-04,66,962,1
2010-01-05,1,100,1
2010-01-05,1,408,1
2010-01-05,2,2,2
2010-01-05,2,400,1
2010-01-05,3,4,1
2010-01-05,3,72,1
2010-01-05,3,86,1
2010-01-05,3,390,1
2010-01-05,8,23,1
2010-01-05,9,16,1
2010-01-05,9,96,1
2010-01-05,9,290,1
2010-01-05,13,161,1
2010-01-05,13,247,1
2010-01-05,13,665,1
2010-01-05,15,106,1
2010-01-05,15,676,1
2010-01-05,17,700,1
2010-01-05,20,302,1
2010-01-05,25,883,1
2010-01-05,26,454,1
2010-01-05,30,107,1
2010-01-05,37,296,1
2010-01-05,38,184,1
2010-01-05,41,92,1
2010-01-05,41,310,1
2010-01-05,41,315,1
2010-01-05,43,480,1
2010-01-05,48,1571,1
2010-01-05,56,212,1
2010-01-05,58,165,1
2010-01-05,58,516,1
2010-01-05,65,566,1
2010-01-05,66,157,1
2010-01-05,76,267,1
2010-01-06,1,1,1
2010-01-06,1,80,1
2010-01-06,1,576,1
2010-01-06,3,19,1
2010-01-06,10,177,1
2010-01-06,12,274,1
2010-01-06,13,3798,1
2010-01-06,19,194,1
2010-01-06,22,183,1
2010-01-06,23,68,1
2010-01-06,24,546,1
2010-01-06,24,784,1
2010-01-06,38,303,1
2010-01-06,102,490,1
2010-01-07,1,2,1
2010-01-07,1,72,1
2010-01-07,1,300,1
2010-01-07,1,600,1
2010-01-07,2,4,1
2010-01-07,2,904,1
2010-01-07,3,3,1
2010-01-07,3,148,1
2010-01-07,4,984,1
2010-01-07,5,21,1
2010-01-07,5,48,1
2010-01-07,6,8,1
2010-01-07,7,64,1
2010-01-07,7,97,1
2010-01-07,8,53,1
2010-01-07,8,74,1
2010-01-07,8,92,1
2010-01-07,8,336,1
2010-01-07,9,56,1
2010-01-07,9,136,1
2010-01-07,9,204,1
2010-01-07,9,320,1
2010-01-07,9,1124,1
2010-01-07,10,18,1
2010-01-07,10,103,1
2010-01-07,12,91,1
2010-01-07,13,392,1
2010-01-07,14,56,1
2010-01-07,14,180,1
2010-01-07,17,84,1
2010-01-07,19,176,1
2010-01-07,19,374,1
2010-01-07,22,59,1
2010-01-07,24,166,1
2010-01-07,24,198,1
2010-01-07,25,197,1
2010-01-07,27,198,1
2010-01-07,29,86,1
2010-01-07,29,290,1
2010-01-07,29,342,1
2010-01-07,31,61,1
2010-01-07,38,1888,1
2010-01-07,44,385,1
2010-01-07,54,480,1
2010-01-07,62,998,1
2010-01-07,94,25018,1
2010-01-07,199,3141,1
2010-01-08,1,1,1
2010-01-08,1,48,1
2010-01-08,2,144,1
2010-01-08,2,156,1
2010-01-08,2,240,1
2010-01-08,2,388,1
2010-01-08,2,696,1
2010-01-08,2,1176,1
2010-01-08,4,2208,1
2010-01-08,6,49,1
2010-01-08,6,60,1
2010-01-08,6,67,1
2010-01-08,6,96,1
2010-01-08,6,294,1
2010-01-08,7,23,1
2010-01-08,7,79,1
2010-01-08,9,79,1
2010-01-08,9,229,1
2010-01-08,11,58,1
2010-01-08,11,123,1
2010-01-08,12,46,1
2010-01-08,12,82,1
2010-01-08,12,172,1
2010-01-08,14,145,1
2010-01-08,14,194,1
2010-01-08,16,272,1
2010-01-08,18,274,1
2010-01-08,22,295,1
2010-01-08,22,338,1
2010-01-08,22,393,1
2010-01-08,25,594,1
2010-01-08,27,197,1
2010-01-08,28,52,1
2010-01-08,29,213,1
2010-01-08,30,104,1
2010-01-08,30,223,1
2010-01-08,30,334,1
2010-01-08,31,307,1
2010-01-08,35,356,1
2010-01-08,37,93,1
2010-01-08,38,496,1
2010-01-08,100,1299,1
2010-01-10,1,2,1
2010-01-10,1,6,1
2010-01-10,1,24,1
2010-01-10,4,257,1
2010-01-10,4,1200,1
2010-01-10,5,92,1
2010-01-10,6,276,1
2010-01-10,7,464,1
2010-01-10,8,824,1
2010-01-10,10,90,1
2010-01-10,10,116,1
2010-01-10,12,84,1
2010-01-10,13,480,1
2010-01-10,16,28,1
2010-01-10,17,207,1
2010-01-10,18,104,1
2010-01-10,18,357,1
2010-01-10,19,194,1
2010-01-10,19,3403,1
2010-01-10,22,68,1
2010-01-10,25,95,1
2010-01-10,26,164,1
2010-01-10,27,246,1
2010-01-10,27,304,1
2010-01-10,28,213,1
2010-01-10,28,389,1
2010-01-10,29,40,1
2010-01-10,29,59,1
2010-01-10,32,182,1
2010-01-10,38,114,1
2010-01-10,39,47,1
2010-01-10,46,512,1
2010-01-10,55,2066,1
2010-01-10,59,718,1
2010-01-11,1,1,1
2010-01-11,1,2,1
2010-01-11,1,120,1
2010-01-11,1,150,1
2010-01-11,1,192,1
2010-01-11,1,216,1
2010-01-11,2,44,1
2010-01-11,2,168,1
2010-01-11,2,864,1
2010-01-11,3,3,1
2010-01-11,3,24,1
2010-01-11,3,52,1
2010-01-11,4,77,1
2010-01-11,6,45,1
2010-01-11,6,224,1
2010-01-11,7,1200,1
2010-01-11,8,124,1
2010-01-11,9,56,1
2010-01-11,9,198,1
2010-01-11,9,237,1
2010-01-11,9,336,1
2010-01-11,10,100,1
2010-01-11,10,136,1
2010-01-11,10,171,1
2010-01-11,12,76,1
2010-01-11,13,236,1
2010-01-11,14,305,1
2010-01-11,16,215,1
2010-01-11,17,36,1
2010-01-11,17,257,1
2010-01-11,18,146,1
2010-01-11,18,194,1
2010-01-11,18,263,1
2010-01-11,18,313,1
2010-01-11,18,480,1
2010-01-11,19,97,1
2010-01-11,20,172,1
2010-01-11,21,75,1
2010-01-11,22,202,1
2010-01-11,25,452,1
2010-01-11,29,134,1
2010-01-11,35,389,1
2010-01-11,52,101,1
2010-01-11,59,630,1
2010-01-11,152,227,1
2010-01-11,157,268,1
2010-01-11,172,427,1
2010-01-11,180,457,1
2010-01-11,183,307,1
2010-01-11,187,374,1
2010-01-11,200,455,1
2010-01-11,252,605,1
2010-01-11,266,471,1
2010-01-11,319,860,1
2010-01-12,1,192,1
2010-01-12,2,3,1
2010-01-12,2,32,1
2010-01-12,2,84,1
2010-01-12,2,96,1
2010-01-12,2,300,1
2010-01-12,3,4,1
2010-01-12,3,866,1
2010-01-12,4,8,1
2010-01-12,4,68,1
2010-01-12,4,88,1
2010-01-12,5,6,1
2010-01-12,5,15,1
2010-01-12,6,32,1
2010-01-12,8,74,1
2010-01-12,11,95,1
2010-01-12,11,128,1
2010-01-12,11,133,1
2010-01-12,15,158,1
2010-01-12,16,182,1
2010-01-12,17,370,1
2010-01-12,18,4980,1
2010-01-12,19,719,1
2010-01-12,20,178,1
2010-01-12,21,191,1
2010-01-12,24,114,1
2010-01-12,25,91,1
2010-01-12,32,379,1
2010-01-12,36,77,1
2010-01-12,38,78,1
2010-01-12,43,329,1
2010-01-12,44,7782,1
2010-01-12,51,338,1
2010-01-12,52,1301,1
2010-01-12,59,808,1
2010-01-12,70,118,1
2010-01-12,148,398,1
2010-01-12,239,469,1
2010-01-13,2,244,1
2010-01-13,4,42,1
2010-01-13,5,5,1
2010-01-13,5,60,1
2010-01-13,5,804,1
2010-01-13,7,138,1
2010-01-13,8,165,1
2010-01-13,8,234,1
2010-01-13,11,144,1
2010-01-13,11,372,1
2010-01-13,11,462,1
2010-01-13,14,64,1
2010-01-13,15,53,1
2010-01-13,17,151,1
2010-01-13,19,45,1
2010-01-13,21,221,1
2010-01-13,21,298,1
2010-01-13,22,369,1
2010-01-13,32,339,1
2010-01-13,34,587,1
2010-01-13,35,499,1
2010-01-13,38,432,1
2010-01-13,45,540,1
2010-01-13,102,276,1
2010-01-13,217,406,1
2010-01-13,263,522,1
2010-01-13,270,752,1
2010-01-13,336,604,1
2010-01-14,1,4,1
2010-01-14,1,6,1
2010-01-14,1,12,1
2010-01-14,1,24,1
2010-01-14,1,96,1
2010-01-14,2,32,1
2010-01-14,2,50,1
2010-01-14,4,110,1
2010-01-14,6,51,1
2010-01-14,6,177,1
2010-01-14,8,42,1
2010-01-14,8,800,1
2010-01-14,10,75,1
2010-01-14,10,284,1
2010-01-14,11,344,1
2010-01-14,12,96,1
2010-01-14,12,172,1
2010-01-14,15,158,1
2010-01-14,16,72,1
2010-01-14,16,118,1
2010-01-14,16,120,1
2010-01-14,16,197,1
2010-01-14,17,148,1
2010-01-14,17,231,1
2010-01-14,18,83,1
2010-01-14,19,156,1
2010-01-14,20,75,1
2010-01-14,20,146,1
2010-01-14,20,158,1
2010-01-14,20,160,1
2010-01-14,20,170,1
2010-01-14,20,176,2
2010-01-14,20,396,1
2010-01-14,22,117,1
2010-01-14,22,325,1
2010-01-14,23,238,1
2010-01-14,25,228,1
2010-01-14,25,296,1
2010-01-14,27,524,1
2010-01-14,29,243,1
2010-01-14,30,129,1
2010-01-14,36,202,1
2010-01-14,40,325,1
2010-01-14,40,879,1
2010-01-14,42,225,1
2010-01-14,42,487,1
2010-01-14,45,91,1
2010-01-14,48,383,1
2010-01-14,50,105,1
2010-01-14,55,476,1
2010-01-14,76,540,1
2010-01-14,100,316,1
2010-01-14,118,650,1
2010-01-14,253,463,1
2010-01-14,283,536,1
2010-01-14,331,994,1
2010-01-15,1,1,2
2010-01-15,1,15,1
2010-01-15,1,48,1
2010-01-15,2,48,1
2010-01-15,2,200,1
2010-01-15,3,42,1
2010-01-15,3,174,1
2010-01-15,4,4,1
2010-01-15,4,68,2
2010-01-15,5,5,1
2010-01-15,5,13,1
2010-01-15,5,50,1
2010-01-15,6,180,1
2010-01-15,9,84,1
2010-01-15,10,76,1
2010-01-15,10,107,1
2010-01-15,10,122,1
2010-01-15,11,61,1
2010-01-15,11,75,1
2010-01-15,11,102,1
2010-01-15,13,119,1
2010-01-15,13,156,1
2010-01-15,13,165,1
2010-01-15,15,36,1
2010-01-15,16,135,1
2010-01-15,16,253,1
2010-01-15,17,27,1
2010-01-15,17,114,1
2010-01-15,19,91,1
2010-01-15,20,146,1
2010-01-15,20,154,1
2010-01-15,20,162,1
2010-01-15,20,166,1
2010-01-15,20,168,1
2010-01-15,20,224,1
2010-01-15,20,3130,1
2010-01-15,21,186,1
2010-01-15,23,227,1
2010-01-15,24,230,1
2010-01-15,32,262,1
2010-01-15,40,83,1
2010-01-15,46,184,1
2010-01-15,56,473,1
2010-01-17,1,1,1
2010-01-17,4,48,1
2010-01-17,4,68,1
2010-01-17,5,515,1
2010-01-17,7,210,1
2010-01-17,7,276,1
2010-01-17,12,75,1
2010-01-17,12,88,1
2010-01-17,13,39,1
2010-01-17,14,112,1
2010-01-17,14,113,1
2010-01-17,15,120,1
2010-01-17,15,1955,1
2010-01-17,16,325,1
2010-01-17,17,133,1
2010-01-17,18,75,1
2010-01-17,18,138,1
2010-01-17,20,150,1
2010-01-17,20,168,1
2010-01-17,22,31,1
2010-01-17,22,143,1
2010-01-17,22,195,1
2010-01-17,23,61,1
2010-01-17,23,328,1
2010-01-17,25,293,1
2010-01-17,25,508,1
2010-01-17,26,53,1
2010-01-17,27,138,1
2010-01-17,28,70,1
2010-01-17,32,314,1
2010-01-17,34,101,1
2010-01-17,36,363,1
2010-01-17,37,155,1
2010-01-17,43,647,1
2010-01-17,44,54,1
2010-01-17,46,358,1
2010-01-17,47,440,1
2010-01-17,48,98,1
2010-01-17,129,412,1
2010-01-17,143,670,1
2010-01-18,1,1,2
2010-01-18,1,2,2
2010-01-18,1,12,1
2010-01-18,6,84,1
2010-01-18,7,49,1
2010-01-18,8,51,1
2010-01-18,9,93,1
2010-01-18,13,79,1
2010-01-18,15,54,1
2010-01-18,15,105,1
2010-01-18,15,3160,1
2010-01-18,18,48,1
2010-01-18,19,142,1
2010-01-18,19,166,1
2010-01-18,19,503,1
2010-01-18,20,474,1
2010-01-18,23,443,1
2010-01-18,24,215,1
2010-01-18,25,272,1
2010-01-18,26,147,1
2010-01-18,27,193,1
2010-01-18,28,138,1
2010-01-18,28,158,1
2010-01-18,31,148,1
2010-01-18,31,322,1
2010-01-18,35,102,1
2010-01-18,38,55,1
2010-01-18,39,351,1
2010-01-18,41,110,1
2010-01-18,42,120,1
2010-01-18,43,156,1
2010-01-18,50,119,1
2010-01-18,59,155,1
2010-01-18,64,132,1
2010-01-18,182,293,1
2010-01-18,227,530,1
2010-01-18,267,483,1
2010-01-18,367,703,1
2010-01-19,1,6,1
2010-01-19,1,36,1
2010-01-19,1,144,1
2010-01-19,2,60,1
2010-01-19,3,96,1
2010-01-19,4,91,1
2010-01-19,4,220,1
2010-01-19,5,36,1
2010-01-19,5,45,1
2010-01-19,6,56,1
2010-01-19,6,58,1
2010-01-19,7,522,1
2010-01-19,9,138,1
2010-01-19,9,201,1
2010-01-19,11,74,1
2010-01-19,12,210,1
2010-01-19,13,114,1
2010-01-19,14,127,1
2010-01-19,16,232,1
2010-01-19,16,326,1
2010-01-19,17,79,1
2010-01-19,18,85,1
2010-01-19,18,221,1
2010-01-19,20,538,1
2010-01-19,22,232,1
2010-01-19,23,95,1
