recording_id,session,box,scenario,item_count,core_box_handling_seconds,core_timing_review_required,annotated_operation_seconds,elapsed_span_seconds
U0209,S0500,9,S4,1,41.372,False,71.625,74.309
U0209,S0500,10,S4,1,50.205,False,79.619,79.619
U0209,S0500,11,S4,1,35.77,False,58.296,58.296
U0209,S0500,12,S4,1,32.914,False,58.288,58.288
U0209,S0500,13,S4,1,35.798,False,60.035,60.035
U0209,S0500,14,S4,3,31.953,False,72.523,76.229
U0209,S0500,15,S4,4,32.013,False,86.299,86.299
U0209,S0500,16,S4,1,34.64,False,54.282,54.282
U0209,S0500,17,S4,1,42.71,False,69.17,69.17
U0209,S0500,18,S4,3,38.339,False,86.585,86.585
U0209,S0500,19,S4,1,28.546,False,53.407,53.407
U0209,S0500,20,S4,1,27.185,False,59.461,59.461
U0210,S0100,1,S2,2,43.031,False,85.62,85.62
U0210,S0100,2,S2,3,57.665,False,113.042,113.042
U0210,S0100,3,S2,2,39.413,False,86.92,86.92
U0210,S0100,4,S2,4,34.222,False,92.496,92.496
U0210,S0100,5,S2,3,51.531,False,106.384,106.384
U0210,S0100,6,S2,12,67.203,False,118.858,118.858
U0210,S0100,7,S2,1,35.265,False,67.627,67.627
U0210,S0100,8,S2,3,46.192,False,95.093,95.093
U0210,S0100,9,S2,1,44.007,False,77.967,77.967
U0210,S0100,10,S2,1,38.569,False,72.239,72.239
U0210,S0100,11,S2,3,54.487,False,107.308,107.308
U0210,S0100,12,S2,1,50.478,False,82.3,82.3
U0210,S0100,13,S2,2,44.196,False,84.5,84.5
U0210,S0100,14,S2,1,35.601,False,64.566,64.566
U0210,S0100,15,S2,1,37.712,False,67.24,67.24
U0210,S0100,16,S2,1,43.788,False,73.074,73.074
U0210,S0100,17,S2,1,38.22,False,65.56,67.366
U0210,S0100,18,S2,1,46.84,False,76.302,76.302
U0210,S0100,19,S2,1,43.637,False,76.192,76.192
U0210,S0100,20,S2,1,36.11,False,69.741,69.741
U0210,S0200,1,S2,1,36.64,False,67.035,67.035
U0210,S0200,2,S2,1,45.602,False,75.871,75.871
U0210,S0200,3,S2,12,58.314,False,108.562,108.562
U0210,S0200,4,S2,3,51.61,False,106.97,106.97
U0210,S0200,5,S2,1,45.038,False,74.775,74.775
U0210,S0200,6,S2,2,35.014,False,71.158,71.158
U0210,S0200,7,S2,1,36.109,False,62.927,62.927
U0210,S0200,8,S2,1,40.591,False,67.872,67.872
U0210,S0200,9,S2,1,31.164,False,60.935,60.935
U0210,S0200,10,S2,2,50.452,False,86.624,86.624
U0210,S0200,11,S2,1,35.429,False,65.252,65.252
U0210,S0200,12,S2,2,36.625,False,74.293,74.293
U0210,S0200,13,S2,1,38.761,False,66.551,69.508
U0210,S0200,14,S2,2,49.46,False,84.906,84.906
U0210,S0200,15,S2,1,43.872,False,77.403,77.403
U0210,S0200,16,S2,1,43.871,False,75.068,75.068
U0210,S0200,17,S2,4,39.616,False,93.772,95.822
U0210,S0200,18,S2,1,39.53,False,69.935,69.935
U0210,S0200,19,S2,1,37.908,False,68.277,68.277
U0210,S0200,20,S2,2,36.283,False,77.968,77.968
U0210,S0300,1,S3,4,35.569,False,113.928,113.928
U0210,S0300,2,S3,3,36.629,False,86.972,86.972
U0210,S0300,3,S3,2,47.612,False,103.977,103.977
U0210,S0300,4,S3,3,47.538,False,101.217,101.217
U0210,S0300,5,S3,4,46.848,False,113.513,113.513
U0210,S0300,6,S3,2,44.649,False,88.813,88.813
U0210,S0300,7,S3,1,38.667,False,65.091,65.091
U0210,S0300,8,S3,3,37.958,False,82.388,82.388
U0210,S0300,9,S3,1,42.301,False,71.147,71.147
U0210,S0300,10,S3,3,38.462,False,82.786,82.786
U0210,S0300,11,S3,2,34.903,False,75.981,75.981
U0210,S0300,12,S3,1,41.947,False,73.738,73.738
U0210,S0300,13,S3,5,56.482,False,126.641,126.641
U0210,S0300,14,S3,1,34.474,False,66.34,66.34
U0210,S0300,15,S3,5,39.487,False,115.33,115.33
U0210,S0300,16,S3,2,32.443,False,67.01,67.01
U0210,S0300,17,S3,1,49.158,False,77.762,77.762
U0210,S0300,18,S3,1,24.747,False,68.414,68.414
U0210,S0300,19,S3,3,45.991,False,95.31,95.31
U0210,S0300,20,S3,2,34.213,False,77.502,77.502
U0210,S0400,1,S3,2,66.236,False,113.637,113.637
U0210,S0400,2,S3,2,38.145,False,106.985,106.985
U0210,S0400,3,S3,2,31.726,False,78.119,78.119
U0210,S0400,4,S3,1,28.036,False,58.452,58.452
U0210,S0400,5,S3,1,42.425,False,71.203,71.203
U0210,S0400,6,S3,2,38.888,False,76.399,76.399
U0210,S0400,7,S3,4,30.634,False,88.867,88.867
U0210,S0400,8,S3,1,31.717,False,61.152,61.152
U0210,S0400,9,S3,1,27.374,False,56.459,56.459
U0210,S0400,10,S3,2,45.711,False,76.601,76.601
U0210,S0400,11,S3,1,34.518,False,64.692,64.692
U0210,S0400,12,S3,2,36.167,False,68.824,68.824
U0210,S0400,13,S3,2,53.717,False,92.318,92.318
U0210,S0400,14,S3,1,43.266,False,72.886,72.886
U0210,S0400,15,S3,1,33.136,False,84.183,84.183
U0210,S0400,16,S3,3,31.925,False,79.405,79.405
U0210,S0400,17,S3,3,52.131,False,119.815,119.815
U0210,S0400,18,S3,1,36.091,False,64.473,64.473
U0210,S0400,19,S3,3,40.896,False,80.435,80.435
U0210,S0400,20,S3,1,30.047,False,62.055,62.055
U0210,S0500,1,S4,1,31.277,False,56.907,58.825
U0210,S0500,2,S4,2,27.7,False,66.17,66.17
U0210,S0500,3,S4,1,27.357,False,52.822,52.822
U0210,S0500,4,S4,3,30.921,False,81.221,81.221
U0210,S0500,5,S4,2,19.974,False,46.08,46.08
U0210,S0500,6,S4,2,34.741,False,72.374,72.374
U0210,S0500,7,S4,1,29.909,False,54.237,54.237
U0210,S0500,8,S4,2,32.309,False,62.749,62.749
U0210,S0500,9,S4,1,34.604,False,58.683,58.683
U0210,S0500,10,S4,1,34.792,False,58.685,58.685
U0210,S0500,11,S4,2,71.573,False,138.355,138.355
U0210,S0500,13,S4,1,32.462,False,78.827,78.827
U0210,S0500,14,S4,1,29.619,False,59.136,59.136
U0210,S0500,15,S4,1,27.852,False,56.043,56.043
U0210,S0500,16,S4,1,37.596,False,60.537,62.7
U0210,S0500,17,S4,1,30.621,False,57.096,57.096
U0210,S0500,18,S4,1,20.551,False,59.014,59.014
U0210,S0500,19,S4,3,43.854,False,89.362,89.362
U0210,S0500,20,S4,3,31.145,False,73.574,73.574
