recording_id,person_id,session,box,scenario,item_count,station_seconds_excluding_picking,picking_seconds,nonwork_or_error_seconds,elapsed_seconds,gap_seconds,missing_core_labels,incident_count,annotation_event_count,annotation_categories,review_flags,screen_pass
U0103,U0103,S0400,5,S1,1,84.818,8.914,0.0,93.732,0.0,,0,5,Additional;Confused;Parallel,,True
U0103,U0103,S0400,6,S1,1,86.722,6.965,0.0,93.687,0.0,,2,7,Additional;Incident;Recovery;Struggling,incident_or_recovery_overlap,False
U0103,U0103,S0400,7,S1,1,81.643,8.257,0.0,89.9,0.0,,0,4,Additional;Struggling,,True
U0103,U0103,S0400,8,S1,1,71.402,6.595,0.0,77.997,0.0,,0,4,Additional;Struggling,,True
U0103,U0103,S0400,9,S1,1,68.17,6.904,0.0,75.074,0.0,,0,4,Additional;Confused,,True
U0103,U0103,S0400,10,S1,1,88.744,8.526,0.0,97.27,0.0,,0,6,Additional;Confused;Parallel,,True
U0103,U0103,S0400,11,S1,1,76.944,8.554,0.0,85.498,0.0,,0,4,Additional;Parallel,,True
U0103,U0103,S0400,12,S1,1,77.001,7.462,2.138,86.601,0.0,,0,1,Parallel,nonwork_or_error_label,False
U0103,U0103,S0400,13,S1,1,88.269,9.925,7.016,105.21,0.0,,0,2,Struggling,nonwork_or_error_label,False
U0103,U0103,S0400,14,S1,2,91.978,10.392,0.0,102.37,0.0,,0,3,Additional,,True
U0103,U0103,S0400,15,S1,2,83.837,11.651,0.0,95.488,0.0,,0,6,Additional;Confused;Parallel;Struggling,,True
U0103,U0103,S0400,16,S1,2,86.697,7.521,0.0,94.218,0.0,,0,5,Additional;Confused;Struggling,,True
U0103,U0103,S0400,17,S1,4,108.427,11.083,0.0,119.51,0.0,,0,2,Additional;Struggling,,True
U0103,U0103,S0400,18,S1,1,77.682,11.296,0.0,88.978,0.0,,0,3,Additional;Confused,,True
U0103,U0103,S0400,19,S1,1,70.983,7.565,0.0,78.548,0.0,,0,4,Additional;Struggling,,True
U0103,U0103,S0400,20,S1,1,81.124,7.829,0.0,88.953,0.0,,0,9,Additional;Confused;Investigation;Parallel;Struggling,,True
U0103,U0103,S0500,1,S1,1,77.117,7.987,0.0,85.104,0.0,,0,7,Additional;Parallel;Struggling,,True
U0103,U0103,S0500,2,S1,1,72.91,9.266,0.0,82.176,0.0,,0,3,Additional;Parallel,,True
U0103,U0103,S0500,3,S1,1,74.767,7.753,0.0,82.52,0.0,,0,4,Additional;Struggling,,True
U0103,U0103,S0500,4,S1,1,75.445,10.446,0.0,85.891,0.0,,0,4,Additional;Confused;Struggling,,True
U0103,U0103,S0500,5,S1,2,96.466,12.239,0.0,108.705,0.0,,0,4,Additional;Investigation;Struggling,,True
U0103,U0103,S0500,6,S1,1,78.453,7.411,0.0,85.864,0.0,,0,3,Additional;Parallel,,True
U0103,U0103,S0500,7,S1,2,96.662,9.615,0.0,106.277,0.0,,0,5,Additional;Confused;Investigation;Struggling,,True
U0103,U0103,S0500,8,S1,2,113.645,9.924,0.0,123.569,0.0,,1,6,Additional;Confused;Investigation;Recovery,incident_or_recovery_overlap,False
U0103,U0103,S0500,9,S1,1,86.656,7.746,2.49,96.892,0.0,,0,4,Additional,nonwork_or_error_label,False
U0103,U0103,S0500,10,S1,1,74.099,8.262,0.0,82.361,0.0,,0,3,Additional;Struggling,,True
U0103,U0103,S0500,11,S1,1,81.466,9.241,0.0,90.707,-0.0,,0,2,Additional,,True
U0103,U0103,S0500,12,S1,1,74.62,8.214,0.0,92.732,9.898,,0,4,Additional;Confused;Investigation,,True
U0103,U0103,S0500,13,S1,1,85.605,7.948,0.0,93.553,0.0,,0,3,Additional;Struggling,,True
U0103,U0103,S0500,14,S1,1,66.675,6.849,0.0,73.524,0.0,,0,1,Additional,,True
U0103,U0103,S0500,15,S1,3,74.958,8.525,0.0,83.483,0.0,,0,3,Additional;Confused;Parallel,,True
U0103,U0103,S0500,16,S1,1,74.966,9.175,0.0,84.141,0.0,,0,3,Additional;Confused;Investigation,,True
U0103,U0103,S0500,17,S1,1,72.639,8.327,0.0,80.966,0.0,,0,4,Additional;Struggling,,True
U0103,U0103,S0500,18,S1,2,86.061,9.38,0.0,95.441,0.0,,0,2,Additional;Struggling,,True
U0103,U0103,S0500,19,S1,2,89.912,8.539,0.0,98.451,0.0,,0,4,Additional;Confused;Struggling,,True
U0103,U0103,S0500,20,S1,1,74.439,6.392,0.0,80.831,0.0,,1,4,Additional;Incident,incident_or_recovery_overlap,False
U0104,U0104,S0100,1,S1,2,175.913,13.673,0.0,189.586,0.0,,0,1,Struggling,,True
U0104,U0104,S0100,2,S1,1,124.426,10.612,0.0,135.038,0.0,,0,2,Struggling,,True
U0104,U0104,S0100,3,S1,1,115.538,11.23,0.0,126.768,0.0,,0,0,,,True
U0104,U0104,S0100,4,S1,1,102.265,10.596,0.0,112.861,0.0,,0,0,,,True
U0104,U0104,S0100,5,S1,1,116.788,11.507,0.0,128.295,0.0,,0,0,,,True
U0104,U0104,S0100,6,S1,3,163.164,12.149,0.0,175.313,0.0,,0,3,Confused;Struggling,,True
U0104,U0104,S0100,7,S1,3,270.191,12.383,0.0,287.114,4.54,,0,2,Additional;Struggling,,True
U0104,U0104,S0100,8,S1,1,160.603,12.454,0.0,186.616,13.559,,1,3,Additional;Incident;Investigation,incident_or_recovery_overlap,False
U0104,U0104,S0100,9,S1,1,94.384,9.955,0.0,108.12,3.781,,0,1,Additional,,True
U0104,U0104,S0100,10,S1,1,112.527,8.793,0.0,121.32,0.0,,0,1,Investigation,,True
U0104,U0104,S0100,11,S1,1,112.621,16.349,0.0,128.97,0.0,,0,3,Additional;Confused;Struggling,,True
U0104,U0104,S0100,12,S1,2,114.273,10.647,0.0,124.92,0.0,,0,4,Additional;Investigation;Struggling,,True
U0104,U0104,S0100,13,S1,3,143.399,16.141,0.0,159.54,0.0,,0,1,Struggling,,True
U0104,U0104,S0100,14,S1,1,82.998,10.182,0.0,93.18,0.0,,0,0,,,True
U0104,U0104,S0100,15,S1,3,155.742,11.688,0.0,167.43,0.0,,2,6,Additional;Incident;Recovery;Struggling,incident_or_recovery_overlap,False
U0104,U0104,S0100,16,S1,1,88.73,9.31,0.0,98.04,0.0,,0,2,Additional;Investigation,,True
U0104,U0104,S0100,17,S1,3,152.076,58.794,0.0,210.87,0.0,,2,6,Additional;Investigation;Recovery;Struggling,incident_or_recovery_overlap,False
U0104,U0104,S0100,18,S1,3,153.131,12.559,0.0,165.69,0.0,,0,4,Additional;Struggling,,True
U0104,U0104,S0100,19,S1,5,149.43,11.49,0.0,160.92,0.0,,0,3,Additional;Investigation;Struggling,,True
U0104,U0104,S0100,20,S1,1,100.015,8.588,0.0,108.603,0.0,,2,5,Additional;Incident;Recovery;Struggling,incident_or_recovery_overlap,False
U0104,U0104,S0200,1,S1,1,142.2,13.851,0.0,156.051,0.0,,0,1,Struggling,,True
U0104,U0104,S0200,2,S1,1,98.98,11.5,0.0,110.48,0.0,,0,0,,,True
U0104,U0104,S0200,3,S1,1,114.837,12.603,0.0,127.44,0.0,,0,1,Struggling,,True
U0104,U0104,S0200,4,S1,3,154.72,14.96,0.0,169.68,0.0,,4,6,Confused;Incident;Recovery;Struggling,incident_or_recovery_overlap,False
U0104,U0104,S0200,5,S1,2,125.463,17.177,0.0,142.64,-0.0,,0,5,Additional;Confused;Struggling,,True
U0104,U0104,S0200,6,S1,5,232.96,17.24,0.0,250.2,0.0,,0,2,Struggling,,True
U0104,U0104,S0200,7,S1,2,129.698,15.262,0.0,144.96,0.0,,0,3,Additional;Struggling,,True
U0104,U0104,S0200,8,S1,2,101.242,12.158,0.0,113.4,0.0,,0,1,Additional,,True
U0104,U0104,S0200,9,S1,1,98.794,8.846,0.0,107.64,0.0,,0,1,Additional,,True
U0104,U0104,S0200,10,S1,3,140.858,12.467,0.0,165.88,12.555,,0,1,Additional,,True
U0104,U0104,S0200,11,S1,1,118.965,9.915,0.0,128.88,0.0,,0,2,Additional;Struggling,,True
U0104,U0104,S0200,12,S1,1,86.705,11.187,0.0,110.711,12.819,,0,3,Additional;Struggling,,True
U0104,U0104,S0200,13,S1,1,84.048,12.412,0.0,96.46,0.0,,0,1,Additional,,True
U0104,U0104,S0200,14,S1,2,119.314,11.344,0.0,130.658,0.0,,0,4,Investigation;Struggling,,True
U0104,U0104,S0200,15,S1,1,117.603,12.774,0.0,130.377,0.0,,0,6,Additional;Struggling,,True
U0104,U0104,S0200,16,S1,1,92.74,8.53,0.0,101.27,0.0,,0,2,Additional;Struggling,,True
U0104,U0104,S0200,17,S1,4,168.597,21.795,0.0,190.392,0.0,,0,5,Additional;Struggling,,True
U0104,U0104,S0200,18,S1,5,166.916,11.804,0.0,178.72,0.0,,0,5,Additional;Struggling,,True
U0104,U0104,S0200,19,S1,3,122.609,12.343,0.0,134.952,0.0,,0,3,Additional;Struggling,,True
U0104,U0104,S0200,20,S1,1,127.765,10.695,0.0,138.46,0.0,,0,3,Additional;Struggling,,True
U0104,U0104,S0300,1,S1,3,136.326,13.309,0.0,149.635,0.0,,0,2,Struggling,,True
U0104,U0104,S0300,2,S1,1,85.747,9.449,0.0,95.196,0.0,,0,0,,,True
U0104,U0104,S0300,3,S1,1,96.036,8.55,0.0,110.786,6.2,,0,1,Struggling,,True
U0104,U0104,S0300,4,S1,1,84.422,9.177,0.0,93.599,0.0,,0,0,,,True
U0104,U0104,S0300,5,S1,1,90.982,7.947,0.0,98.929,0.0,,0,2,Confused;Struggling,,True
U0104,U0104,S0300,6,S1,3,112.698,16.166,0.0,128.864,0.0,,0,1,Struggling,,True
U0104,U0104,S0300,7,S1,1,97.737,12.662,0.0,123.4,13.001,,0,2,Additional;Struggling,,True
U0104,U0104,S0300,8,S1,1,87.871,8.093,0.0,95.964,0.0,,0,3,Additional;Confused;Struggling,,True
U0104,U0104,S0300,9,S1,2,116.444,11.908,0.0,128.352,0.0,,0,2,Additional;Struggling,,True
U0104,U0104,S0300,10,S1,1,98.483,10.474,0.0,108.957,0.0,,0,2,Additional;Struggling,,True
U0104,U0104,S0300,11,S1,3,99.86,12.439,0.0,112.299,0.0,,0,2,Additional;Struggling,,True
U0104,U0104,S0300,12,S1,1,91.801,9.115,0.0,100.916,0.0,,0,2,Additional;Investigation,,True
U0104,U0104,S0300,13,S1,5,137.746,16.84,0.0,154.586,0.0,,0,1,Additional,,True
U0104,U0104,S0300,14,S1,3,132.091,15.177,0.0,147.268,0.0,,0,4,Additional;Confused;Struggling,,True
U0104,U0104,S0300,15,S1,1,101.1,12.11,0.0,113.21,0.0,,0,0,,,True
U0104,U0104,S0300,16,S1,3,129.076,10.781,0.0,147.465,7.608,,0,1,Additional,,True
U0104,U0104,S0300,17,S1,1,87.906,8.985,0.0,96.891,0.0,,0,2,Additional;Struggling,,True
U0104,U0104,S0300,18,S1,1,97.397,8.009,0.0,105.406,0.0,,0,2,Additional;Struggling,,True
U0104,U0104,S0300,19,S1,1,73.969,7.115,0.0,81.084,0.0,,0,2,Additional;Struggling,,True
U0104,U0104,S0300,20,S1,1,80.742,7.178,0.0,87.92,0.0,,0,1,Additional,,True
U0104,U0104,S0400,1,S1,5,145.803,22.02,0.0,167.823,0.0,,0,7,Additional;Parallel;Struggling,,True
U0104,U0104,S0400,2,S1,4,124.143,14.165,0.0,138.308,0.0,,0,3,Additional;Struggling,,True
U0104,U0104,S0400,3,S1,1,96.604,11.111,0.0,107.715,0.0,,0,3,Additional;Struggling,,True
U0104,U0104,S0400,4,S1,1,91.409,10.48,0.0,101.889,0.0,,0,4,Additional;Struggling,,True
U0104,U0104,S0400,5,S1,3,99.273,14.959,0.0,114.232,0.0,,0,5,Additional;Struggling,,True
U0104,U0104,S0400,6,S1,2,87.992,9.194,0.0,97.186,0.0,,0,4,Additional;Parallel;Struggling,,True
U0104,U0104,S0400,7,S1,1,85.75,12.145,0.0,97.895,0.0,,0,3,Additional;Struggling,,True
U0104,U0104,S0400,8,S1,1,64.755,8.206,0.0,72.961,0.0,,0,2,Additional;Parallel,,True
U0104,U0104,S0400,9,S1,1,73.156,9.452,0.0,82.608,0.0,,0,5,Additional;Parallel;Struggling,,True
U0104,U0104,S0400,10,S1,2,84.599,7.384,0.0,91.983,0.0,,0,4,Additional;Confused;Struggling,,True
U0105,U0105,S0100,1,S1,3,153.28,19.629,0.0,172.909,0.0,,0,3,Additional;Investigation,,True
U0105,U0105,S0100,2,S1,2,105.524,12.763,0.0,126.687,8.4,,0,1,Additional,,True
U0105,U0105,S0100,3,S1,2,99.547,13.594,0.0,113.141,0.0,,0,1,Additional,,True
U0105,U0105,S0100,4,S1,1,104.475,10.882,0.0,115.357,0.0,,0,1,Struggling,,True
U0105,U0105,S0100,5,S1,1,89.301,10.098,0.0,99.399,0.0,,0,1,Additional,,True
U0105,U0105,S0100,6,S1,1,108.462,9.851,0.0,118.313,0.0,,3,7,Additional;Incident;Investigation;Recovery,incident_or_recovery_overlap,False
U0105,U0105,S0100,7,S1,1,78.662,13.988,0.0,92.65,0.0,,0,1,Additional,,True
U0105,U0105,S0100,8,S1,3,143.926,16.903,0.0,164.712,3.883,,1,4,Additional;Confused;Recovery;Struggling,incident_or_recovery_overlap,False
U0105,U0105,S0100,9,S1,2,102.21,11.625,0.0,113.835,0.0,,0,1,Additional,,True
U0105,U0105,S0100,10,S1,5,154.988,22.36,0.0,177.348,0.0,,0,1,Additional,,True
U0105,U0105,S0100,11,S1,1,119.739,14.32,2.702,136.761,0.0,,3,4,Incident;Investigation;Recovery,incident_or_recovery_overlap;nonwork_or_error_label,False
U0105,U0105,S0100,12,S1,1,90.61,14.06,0.0,104.67,0.0,,0,1,Additional,,True
U0105,U0105,S0100,13,S1,1,89.177,10.935,0.0,104.539,4.427,,2,4,Additional;Incident;Investigation;Recovery,incident_or_recovery_overlap,False
U0105,U0105,S0100,14,S1,1,81.139,9.341,0.0,90.48,0.0,,0,0,,,True
U0105,U0105,S0100,15,S1,4,154.401,21.383,0.0,175.784,0.0,,3,5,Additional;Incident;Investigation;Recovery,incident_or_recovery_overlap,False
U0105,U0105,S0100,16,S1,1,87.552,10.025,0.0,97.577,0.0,,0,1,Additional,,True
U0105,U0105,S0100,17,S1,1,75.291,11.562,0.0,90.545,3.692,,0,1,Additional,,True
U0105,U0105,S0100,18,S1,5,140.928,24.246,0.0,165.174,0.0,,0,2,Additional;Investigation,,True
U0105,U0105,S0100,19,S1,2,92.629,12.399,0.0,105.028,0.0,,0,1,Additional,,True
U0105,U0105,S0100,20,S1,1,76.851,7.418,0.0,84.269,0.0,,0,1,Additional,,True
U0105,U0105,S0200,1,S1,1,79.973,14.33,0.0,94.303,0.0,,0,1,Additional,,True
U0105,U0105,S0200,2,S1,2,90.19,11.981,0.0,102.171,0.0,,0,1,Additional,,True
U0105,U0105,S0200,3,S1,1,79.786,10.46,0.0,90.246,0.0,,0,1,Additional,,True
U0105,U0105,S0200,4,S1,2,104.028,12.775,0.0,116.803,0.0,,0,1,Additional,,True
U0105,U0105,S0200,5,S1,1,113.737,9.873,0.0,123.61,0.0,,1,6,Additional;Confused;Incident;Struggling,incident_or_recovery_overlap,False
U0105,U0105,S0200,6,S1,1,79.564,8.481,0.0,88.045,0.0,,0,2,Additional;Investigation,,True
U0105,U0105,S0200,7,S1,1,82.924,8.142,0.0,91.066,0.0,,0,3,Additional;Struggling,,True
U0105,U0105,S0200,8,S1,1,75.586,7.899,0.0,83.485,0.0,,0,1,Additional,,True
U0105,U0105,S0200,9,S1,2,93.086,15.245,0.0,108.331,0.0,,0,2,Additional,,True
U0105,U0105,S0200,10,S1,1,125.518,12.695,0.0,138.213,0.0,,2,3,Additional;Incident;Recovery,incident_or_recovery_overlap,False
U0105,U0105,S0200,11,S1,3,102.985,13.595,0.0,116.58,0.0,,0,2,Additional;Parallel,,True
U0105,U0105,S0200,12,S1,3,98.31,15.557,0.0,113.867,0.0,,0,1,Additional,,True
U0105,U0105,S0200,13,S1,1,71.728,10.444,0.0,82.172,0.0,,0,1,Additional,,True
U0105,U0105,S0200,14,S1,2,101.156,12.677,0.0,113.833,0.0,,0,1,Additional,,True
U0105,U0105,S0200,15,S1,1,76.053,8.421,0.0,89.692,5.218,,0,1,Additional,,True
U0105,U0105,S0200,16,S1,2,99.078,12.386,0.0,111.464,0.0,,0,1,Additional,,True
U0105,U0105,S0200,17,S1,3,120.149,15.214,0.0,135.363,0.0,,2,3,Additional;Incident;Recovery,incident_or_recovery_overlap,False
U0105,U0105,S0200,18,S1,3,130.237,14.534,0.0,144.771,0.0,,0,0,,,True
U0105,U0105,S0200,19,S1,3,108.439,12.135,0.0,123.551,2.977,,0,1,Additional,,True
U0105,U0105,S0200,20,S1,5,137.97,15.693,0.0,153.663,0.0,,0,2,Additional;Struggling,,True
U0105,U0105,S0300,1,S1,1,93.849,14.218,0.0,108.067,-0.0,,0,3,Additional;Parallel;Struggling,,True
U0105,U0105,S0300,2,S1,2,85.857,13.143,0.0,99.0,0.0,,2,3,Additional;Incident;Recovery,incident_or_recovery_overlap,False
U0105,U0105,S0300,3,S1,1,76.173,7.64,0.0,83.813,0.0,,0,2,Additional;Struggling,,True
U0105,U0105,S0300,4,S1,3,109.488,11.633,0.0,121.121,0.0,,0,1,Additional,,True
U0105,U0105,S0300,5,S1,1,69.247,7.679,0.0,76.926,0.0,,0,2,Additional;Parallel,,True
U0105,U0105,S0300,6,S1,4,127.081,13.801,0.0,144.421,3.539,,0,1,Additional,,True
U0105,U0105,S0300,7,S1,2,79.373,11.043,0.0,90.416,0.0,,0,0,,,True
U0105,U0105,S0300,8,S1,1,83.714,9.39,0.0,93.104,0.0,,3,5,Additional;Incident;Investigation;Recovery,incident_or_recovery_overlap,False
U0105,U0105,S0300,9,S1,1,79.544,7.854,0.0,87.398,0.0,,0,2,Additional;Struggling,,True
U0105,U0105,S0300,10,S1,2,79.675,10.693,0.0,90.368,0.0,,0,1,Additional,,True
U0105,U0105,S0300,11,S1,1,67.859,7.792,0.0,75.651,0.0,,0,1,Additional,,True
U0105,U0105,S0300,12,S1,1,106.645,9.573,2.641,118.859,-0.0,,3,3,Incident;Recovery,incident_or_recovery_overlap;nonwork_or_error_label,False
U0105,U0105,S0300,13,S1,2,86.128,11.021,0.0,102.207,5.058,,0,1,Additional,,True
U0105,U0105,S0300,14,S1,3,96.337,10.21,0.0,106.547,0.0,,0,1,Additional,,True
U0105,U0105,S0300,15,S1,1,63.597,8.094,0.0,71.691,0.0,,0,2,Additional;Struggling,,True
U0105,U0105,S0300,16,S1,1,90.481,9.274,0.0,99.755,0.0,,0,1,Additional,,True
U0105,U0105,S0300,17,S1,3,113.805,13.588,0.0,127.393,0.0,,0,0,,,True
U0105,U0105,S0300,18,S1,1,74.498,7.429,0.0,81.927,0.0,,0,1,Additional,,True
U0105,U0105,S0300,19,S1,2,89.092,9.955,0.0,99.047,0.0,,0,2,Additional;Struggling,,True
U0105,U0105,S0300,20,S1,5,123.112,16.649,0.0,139.761,0.0,,0,2,Additional;Struggling,,True
U0105,U0105,S0400,1,S1,1,76.319,10.108,0.0,86.427,0.0,,0,2,Additional;Struggling,,True
U0105,U0105,S0400,2,S1,1,73.727,8.744,0.0,82.471,0.0,,0,1,Struggling,,True
U0105,U0105,S0400,3,S1,3,108.574,12.378,0.0,120.952,0.0,,0,2,Additional;Struggling,,True
U0105,U0105,S0400,4,S1,5,137.571,17.439,0.0,155.01,0.0,,0,2,Additional;Struggling,,True
U0105,U0105,S0400,5,S1,2,92.356,8.26,0.0,100.616,0.0,,0,1,Additional,,True
U0105,U0105,S0400,6,S1,1,82.289,8.895,1.435,92.619,0.0,,0,0,,nonwork_or_error_label,False
U0105,U0105,S0400,7,S1,4,116.739,17.603,1.999,136.341,0.0,,0,0,,nonwork_or_error_label,False
U0105,U0105,S0400,8,S1,3,100.016,11.158,0.0,111.174,0.0,,0,2,Additional;Investigation,,True
U0105,U0105,S0400,9,S1,3,84.332,10.646,0.0,94.978,-0.0,,0,1,Additional,,True
U0105,U0105,S0400,10,S1,1,78.074,9.471,0.0,87.545,0.0,,1,2,Additional;Incident,incident_or_recovery_overlap,False
U0105,U0105,S0400,11,S1,1,67.259,8.651,0.0,75.91,0.0,,0,1,Additional,,True
U0105,U0105,S0400,12,S1,1,67.361,8.424,0.0,75.785,0.0,,0,1,Additional,,True
U0105,U0105,S0400,13,S1,2,107.35,9.856,0.0,123.088,5.882,,3,5,Incident;Investigation;Recovery;Struggling,incident_or_recovery_overlap,False
U0105,U0105,S0400,14,S1,1,74.36,9.546,0.0,83.906,0.0,,0,1,Additional,,True
U0105,U0105,S0400,15,S1,1,69.41,7.884,0.0,77.294,0.0,,0,1,Additional,,True
U0105,U0105,S0400,16,S1,3,94.457,12.669,0.0,107.126,0.0,,0,1,Additional,,True
U0105,U0105,S0400,17,S1,1,66.801,7.623,0.0,74.424,0.0,,0,1,Additional,,True
U0105,U0105,S0400,18,S1,1,111.026,10.625,0.0,162.635,40.984,,1,7,Additional;Investigation;Recovery;Struggling,incident_or_recovery_overlap,False
U0105,U0105,S0400,19,S1,1,71.492,10.62,0.0,82.112,0.0,,0,2,Additional,,True
U0105,U0105,S0400,20,S1,1,76.466,8.795,0.0,85.261,0.0,,0,1,Additional,,True
U0105,U0105,S0500,1,S1,2,117.013,12.574,0.0,129.587,0.0,,0,2,Additional;Confused,,True
U0105,U0105,S0500,2,S1,2,87.367,13.901,0.0,101.268,0.0,,0,1,Additional,,True
U0105,U0105,S0500,3,S1,1,64.313,8.435,0.0,72.748,0.0,,0,1,Additional,,True
U0105,U0105,S0500,4,S1,2,89.583,7.317,0.0,96.9,0.0,,0,2,Additional;Parallel,,True
U0105,U0105,S0500,5,S1,5,148.253,21.311,1.64,171.204,0.0,,1,2,Recovery;Struggling,incident_or_recovery_overlap;nonwork_or_error_label,False
U0105,U0105,S0500,6,S1,3,97.675,16.538,0.0,114.213,0.0,,0,1,Additional,,True
U0105,U0105,S0500,7,S1,1,72.594,8.954,0.0,81.548,0.0,,0,1,Additional,,True
U0105,U0105,S0500,8,S1,2,102.658,11.747,1.682,116.087,0.0,,4,7,Incident;Investigation;Recovery;Struggling,incident_or_recovery_overlap;nonwork_or_error_label,False
U0105,U0105,S0500,9,S1,3,95.821,10.302,0.0,106.123,0.0,,1,2,Additional;Incident,incident_or_recovery_overlap,False
U0105,U0105,S0500,10,S1,1,55.569,7.625,0.0,63.194,0.0,,0,0,,,True
U0105,U0105,S0500,11,S1,5,110.567,15.677,0.0,126.244,0.0,,0,1,Additional,,True
U0105,U0105,S0500,12,S1,1,64.235,8.942,0.0,73.177,0.0,,0,1,Additional,,True
U0105,U0105,S0500,13,S1,3,93.581,13.182,0.0,106.763,0.0,,2,3,Additional;Recovery,incident_or_recovery_overlap,False
U0105,U0105,S0500,14,S1,2,77.857,7.755,0.0,85.612,0.0,,0,2,Additional;Investigation,,True
U0105,U0105,S0500,15,S1,2,89.974,7.496,0.0,97.47,0.0,,0,1,Additional,,True
U0105,U0105,S0500,16,S1,2,67.708,8.949,0.0,76.657,0.0,,0,2,Additional;Struggling,,True
U0105,U0105,S0500,17,S1,2,71.489,9.426,0.0,80.915,0.0,,0,2,Additional;Struggling,,True
U0105,U0105,S0500,18,S1,3,89.745,8.418,0.0,98.163,0.0,,0,1,Additional,,True
U0105,U0105,S0500,19,S1,1,55.777,6.125,0.0,61.902,0.0,,0,1,Additional,,True
U0105,U0105,S0500,20,S1,3,72.132,8.056,0.0,80.188,0.0,,0,2,Additional;Parallel,,True
U0106,U0106,S0100,1,S1,5,206.026,44.788,0.0,255.835,5.021,,1,5,Additional;Incident;Investigation,incident_or_recovery_overlap,False
U0106,U0106,S0100,2,S1,1,110.001,12.044,0.0,122.045,0.0,,0,6,Additional;Investigation,,True
U0106,U0106,S0100,3,S1,2,138.006,14.142,0.0,152.148,0.0,,1,5,Additional;Incident;Investigation;Parallel,incident_or_recovery_overlap,False
U0106,U0106,S0100,4,S1,2,112.21,11.821,0.0,129.088,5.057,,0,3,Additional;Investigation;Parallel,,True
U0106,U0106,S0100,5,S1,2,114.391,11.053,0.0,125.444,0.0,,0,5,Additional;Confused;Investigation;Parallel;Struggling,,True
U0106,U0106,S0100,6,S1,1,119.695,9.481,0.0,129.176,0.0,,0,6,Additional;Investigation;Struggling,,True
U0106,U0106,S0100,7,S1,1,118.196,11.288,0.0,129.484,0.0,,0,2,Additional,,True
U0106,U0106,S0100,8,S1,1,125.279,7.939,0.0,133.218,-0.0,,0,4,Additional;Parallel;Struggling,,True
U0106,U0106,S0100,9,S1,3,125.443,20.336,0.0,145.779,0.0,,0,7,Additional;Confused;Investigation;Struggling,,True
U0106,U0106,S0100,10,S1,2,114.371,10.369,0.0,124.74,0.0,,0,3,Additional;Investigation,,True
U0106,U0106,S0100,11,S1,5,215.081,28.857,0.0,258.046,14.108,,3,11,Additional;Confused;Incident;Investigation;Recovery;Struggling,incident_or_recovery_overlap,False
U0106,U0106,S0100,12,S1,1,145.4,13.785,0.0,199.015,39.83,,1,10,Additional;Confused;Incident;Investigation;Parallel;Struggling,incident_or_recovery_overlap,False
U0106,U0106,S0100,13,S1,1,84.771,9.279,0.0,94.05,0.0,,0,3,Additional;Investigation;Parallel,,True
U0106,U0106,S0100,14,S1,2,112.143,10.853,0.0,122.996,0.0,,0,5,Additional;Confused;Parallel,,True
U0106,U0106,S0100,15,S1,4,181.106,20.254,0.0,201.36,0.0,,3,12,Additional;Confused;Incident;Investigation;Recovery;Struggling,incident_or_recovery_overlap,False
U0106,U0106,S0100,16,S1,1,94.573,8.02,0.0,102.593,0.0,,1,5,Additional;Incident,incident_or_recovery_overlap,False
U0106,U0106,S0100,17,S1,3,136.258,11.921,0.0,148.179,0.0,,0,4,Additional;Confused;Parallel,,True
U0106,U0106,S0100,18,S1,1,96.489,10.709,0.0,107.198,-0.0,,0,5,Additional;Investigation;Parallel;Struggling,,True
U0106,U0106,S0100,19,S1,2,133.418,11.722,0.0,145.14,-0.0,,0,5,Additional;Confused;Parallel,,True
U0106,U0106,S0100,20,S1,1,112.422,8.447,0.0,120.869,0.0,,0,3,Additional,,True
U0106,U0106,S0200,1,S1,1,84.442,8.536,0.0,92.978,0.0,,0,5,Additional;Confused;Parallel,,True
U0106,U0106,S0200,2,S1,1,85.262,8.026,0.0,93.288,0.0,,0,3,Additional;Parallel,,True
U0106,U0106,S0200,3,S1,1,82.232,7.023,0.0,89.255,0.0,,0,3,Additional;Parallel,,True
U0106,U0106,S0200,4,S1,1,76.433,6.927,0.0,83.36,0.0,,0,3,Additional;Parallel,,True
U0106,U0106,S0200,5,S1,2,92.55,9.96,0.0,112.01,9.5,,0,7,Additional;Confused;Investigation;Parallel;Struggling,,True
U0106,U0106,S0200,6,S1,1,91.116,10.225,0.0,101.341,0.0,,0,4,Additional;Parallel;Struggling,,True
U0106,U0106,S0200,7,S1,1,75.951,7.242,0.0,83.193,0.0,,0,3,Additional,,True
U0106,U0106,S0200,8,S1,1,95.746,11.302,0.0,117.128,10.08,,0,7,Additional;Confused;Investigation;Parallel,,True
U0106,U0106,S0200,9,S1,5,154.453,13.528,0.0,167.981,0.0,,0,8,Additional;Investigation;Parallel;Struggling,,True
U0106,U0106,S0200,10,S1,1,84.201,9.063,0.0,93.264,0.0,,0,4,Additional;Parallel;Struggling,,True
U0106,U0106,S0200,11,S1,3,116.317,12.013,0.0,128.33,0.0,,1,7,Additional;Confused;Incident;Investigation,incident_or_recovery_overlap,False
U0106,U0106,S0200,12,S1,1,91.362,10.909,0.0,102.271,0.0,,0,6,Additional;Investigation,,True
U0106,U0106,S0200,13,S1,1,71.561,7.943,0.0,79.504,0.0,,0,4,Additional;Confused,,True
